1.410000000000000489e-02,6.811280378898133814e-02,1.127629778313248465e+01,8.137324232132268520e+00,1.472626040230892612e-06,4.329785035104901647e-01
1.510000000000000578e-02,6.960117294059890714e-02,1.120470730602008125e+01,8.085662336055229105e+00,1.572649619782955842e-06,4.329785035104461444e-01
1.610000000000000667e-02,7.103740816882690712e-02,1.113437702542685948e+01,8.034909836649825721e+00,1.672038173910823130e-06,4.329785035103995150e-01
1.710000000000000756e-02,7.242635684445819511e-02,1.106525881679717216e+01,7.985032005752583650e+00,1.770802880872571116e-06,4.329785035103503876e-01
1.810000000000000844e-02,7.377218682672501138e-02,1.099730582341847551e+01,7.935995030114709081e+00,1.868954492049440366e-06,4.329785035102987623e-01
1.910000000000000933e-02,7.507851090861082655e-02,1.093047294731405117e+01,7.887766365645418887e+00,1.966503343191920398e-06,4.329785035102446944e-01
2.010000000000001022e-02,7.634848362849105952e-02,1.086471710330261509e+01,7.840314920749189120e+00,2.063459370020176768e-06,4.329785035101882396e-01
2.110000000000001111e-02,7.758487756274867753e-02,1.079999732478525054e+01,7.793611132664865160e+00,2.159832126078048072e-06,4.329785035101293977e-01
2.210000000000001200e-02,7.879014415209592559e-02,1.073627477724058465e+01,7.747626977204201459e+00,2.255630801525403396e-06,4.329785035100682800e-01
2.310000000000001288e-02,7.996646271116185367e-02,1.067351271518892908e+01,7.702335937695853119e+00,2.350864242050200577e-06,4.329785035100048862e-01
2.410000000000001377e-02,8.111578029803352685e-02,1.061167640563249748e+01,7.657712949737484287e+00,2.445540967398809562e-06,4.329785035099392720e-01
2.510000000000001466e-02,8.223984443440357506e-02,1.055073303282408048e+01,7.613734332473896416e+00,2.539669189227229664e-06,4.329785035098714374e-01
2.610000000000001555e-02,8.334023017570017788e-02,1.049065159394270630e+01,7.570377713313376944e+00,2.633256828107580322e-06,4.329785035098014934e-01
2.710000000000001644e-02,8.441836267377557379e-02,1.043140279181332453e+01,7.527621950510911653e+00,2.726311529609210924e-06,4.329785035097294399e-01
2.810000000000001733e-02,8.547553611222226400e-02,1.037295892854646162e+01,7.485447056415273970e+00,2.818840679428206795e-06,4.329785035096552770e-01
2.910000000000001821e-02,8.651292969893661922e-02,1.031529380248207417e+01,7.443834123100540268e+00,2.910851417573450412e-06,4.329785035095790602e-01
3.010000000000001910e-02,8.753162125341515387e-02,1.025838260983646677e+01,7.402765251391468126e+00,3.002350651638551530e-06,4.329785035095008450e-01
3.110000000000001999e-02,8.853259881436760514e-02,1.020220185180141037e+01,7.362223483823359338e+00,3.093345069201360062e-06,4.329785035094206869e-01
3.210000000000001741e-02,8.951677060731363933e-02,1.014672924741920568e+01,7.322192741770008340e+00,3.183841149399423461e-06,4.329785035093385859e-01
3.310000000000001830e-02,9.048497364527527398e-02,1.009194365228214174e+01,7.282657766774738306e+00,3.273845173732626077e-06,4.329785035092545975e-01
3.410000000000001918e-02,9.143798118369285410e-02,1.003782498293078618e+01,7.243604065993865859e+00,3.363363236144671429e-06,4.329785035091687218e-01
3.510000000000002007e-02,9.237650920977204250e-02,9.984354146719201850e+00,7.205017861585280237e+00,3.452401252433958762e-06,4.329785035090810141e-01
3.610000000000002096e-02,9.330122211402304411e-02,9.931512976854603991e+00,7.166886043831059538e+00,3.540964969042345656e-06,4.329785035089914746e-01
3.710000000000002185e-02,9.421273766584892240e-02,9.879284172288649302e+00,7.129196127761170843e+00,3.629059971267698271e-06,4.329785035089001588e-01
3.810000000000002274e-02,9.511163139422475210e-02,9.827651242127288356e+00,7.091936213037905112e+00,3.716691690943258914e-06,4.329785035088071221e-01
3.910000000000002363e-02,9.599844045768127221e-02,9.776598454228791368e+00,7.055094946862620731e+00,3.803865413623919299e-06,4.329785035087123646e-01
4.010000000000002451e-02,9.687366707412306543e-02,9.726110787670362967e+00,7.018661489674199672e+00,3.890586285316541906e-06,4.329785035086159417e-01
4.110000000000002540e-02,9.773778156982437793e-02,9.676173888779549870e+00,6.982625483419942825e+00,3.976859318788649518e-06,4.329785035085178535e-01
4.210000000000002629e-02,9.859122509775146426e-02,9.626774030444888552e+00,6.946977022192885265e+00,4.062689399487102663e-06,4.329785035084181000e-01
4.310000000000002718e-02,9.943441206776736097e-02,9.577898074439893605e+00,6.911706625043623653e+00,4.148081291095853784e-06,4.329785035083167921e-01
4.410000000000002807e-02,1.002677323249751423e-01,9.529533436514151745e+00,6.876805210788973888e+00,4.233039640759502015e-06,4.329785035082138744e-01
4.510000000000002895e-02,1.010915531072043433e-01,9.481668054024646963e+00,6.842264074653733097e+00,4.317568983997200664e-06,4.329785035081094025e-01
4.610000000000002984e-02,1.019062208082507914e-01,9.434290355898875546e+00,6.808074866595140051e+00,4.401673749329444248e-06,4.329785035080034317e-01
4.710000000000003073e-02,1.027120625697864748e-01,9.387389234738812149e+00,6.774229571172239339e+00,4.485358262638422999e-06,4.329785035078959621e-01
4.810000000000003162e-02,1.035093877217403979e-01,9.340954020891034659e+00,6.740720488834075930e+00,4.568626751280930257e-06,4.329785035077869937e-01
4.910000000000003251e-02,1.042984890883127264e-01,9.294974458323384425e+00,6.707540218511558905e+00,4.651483347971266532e-06,4.329785035076765820e-01
5.010000000000003340e-02,1.050796441745428800e-01,9.249440682162466842e+00,6.674681641407822497e+00,4.733932094450164406e-06,4.329785035075647270e-01
5.110000000000003428e-02,1.058531162464401154e-01,9.204343197758991124e+00,6.642137905891130956e+00,4.815976944954463342e-06,4.329785035074514843e-01
5.210000000000003517e-02,1.066191553160502764e-01,9.159672861159599222e+00,6.609902413402749310e+00,4.897621769501091989e-06,4.329785035073368538e-01
5.310000000000003606e-02,1.073779990414287788e-01,9.115420860874454689e+00,6.577968805299875044e+00,4.978870356997826334e-06,4.329785035072208910e-01
5.410000000000003695e-02,1.081298735502822100e-01,9.071578700839538101e+00,6.546330950560697026e+00,5.059726418192326382e-06,4.329785035071035959e-01
5.510000000000003784e-02,1.088749941949986033e-01,9.028138184481312223e+00,6.514982934284978988e+00,5.140193588470040146e-06,4.329785035069849686e-01
5.610000000000003872e-02,1.096135662458836424e-01,8.985091399799532752e+00,6.483919046929342400e+00,5.220275430510759003e-06,4.329785035068650645e-01
5.710000000000003961e-02,1.103457855286372746e-01,8.942430705391069878e+00,6.453133774221635477e+00,5.299975436812856349e-06,4.329785035067438836e-01
5.810000000000004050e-02,1.110718390114235066e-01,8.900148717344332994e+00,6.422621787703543639e+00,5.379297032093549423e-06,4.329785035066214816e-01
5.910000000000004139e-02,1.117919053462918116e-01,8.858238296939779488e+00,6.392377935854889337e+00,5.458243575572914334e-06,4.329785035064978027e-01
6.010000000000004228e-02,1.125061553691887734e-01,8.816692539097417125e+00,6.362397235757006442e+00,5.536818363148800702e-06,4.329785035063729581e-01
6.110000000000004317e-02,1.132147525623431183e-01,8.775504761517213481e+00,6.332674865256112895e+00,5.615024629469273094e-06,4.329785035062468923e-01
6.210000000000004405e-02,1.139178534824070443e-01,8.734668494462690447e+00,6.303206155590844517e+00,5.692865549908724497e-06,4.329785035061196607e-01
6.310000000000004494e-02,1.146156081573847102e-01,8.694177471142149116e+00,6.273986584451053616e+00,5.770344242453368266e-06,4.329785035059913190e-01
6.410000000000004583e-02,1.153081604550678096e-01,8.654025618645654561e+00,6.245011769437643245e+00,5.847463769501409298e-06,4.329785035058618115e-01
6.510000000000004672e-02,1.159956484254238279e-01,8.614207049399196237e+00,6.216277461895640677e+00,5.924227139582824149e-06,4.329785035057311937e-01
6.610000000000004761e-02,1.166782046191391364e-01,8.574716053100644331e+00,6.187779541094929669e+00,6.000637309003335943e-06,4.329785035055995213e-01
6.710000000000004849e-02,1.173559563843032810e-01,8.535547089104827734e+00,6.159514008735085255e+00,6.076697183416860737e-06,4.329785035054667386e-01
6.810000000000004938e-02,1.180290261430291532e-01,8.496694779227619065e+00,6.131476983752582655e+00,6.152409619330407238e-06,4.329785035053329012e-01
6.910000000000005027e-02,1.186975316496327315e-01,8.458153900941280057e+00,6.103664697410348339e+00,6.227777425545146661e-06,4.329785035051980646e-01
7.010000000000005116e-02,1.193615862318437026e-01,8.419919380935420250e+00,6.076073488651146270e+00,6.302803364537124720e-06,4.329785035050621733e-01
7.110000000000005205e-02,1.200212990163822130e-01,8.381986289019849323e+00,6.048699799697694779e+00,6.377490153780854786e-06,4.329785035049252828e-01
7.210000000000005294e-02,1.206767751401148503e-01,8.344349832347445428e+00,6.021540171883701831e+00,6.451840467018832237e-06,4.329785035047874486e-01
7.310000000000005382e-02,1.213281159478941107e-01,8.307005349936705585e+00,5.994591241701175299e+00,6.525856935479800771e-06,4.329785035046486152e-01
7.410000000000005471e-02,1.219754191780870328e-01,8.269948307475221583e+00,5.967849737050444858e+00,6.599542149048432061e-06,4.329785035045088382e-01
7.510000000000005560e-02,1.226187791367108343e-01,8.233174292386610915e+00,5.941312473680316231e+00,6.672898657388914108e-06,4.329785035043681174e-01
7.610000000000005649e-02,1.232582868610137827e-01,8.196679009144789418e+00,5.914976351806695121e+00,6.745928971024780190e-06,4.329785035042265084e-01
7.710000000000005738e-02,1.238940302732680077e-01,8.160458274820506119e+00,5.888838352898835282e+00,6.818635562377173043e-06,4.329785035040839558e-01
7.810000000000005826e-02,1.245260943254761360e-01,8.124508014846227866e+00,5.862895536623150328e+00,6.891020866763606825e-06,4.329785035039405150e-01
7.910000000000005915e-02,1.251545611356353616e-01,8.088824258986388571e+00,5.837145037935217218e+00,6.963087283359164853e-06,4.329785035037962415e-01
8.010000000000006004e-02,1.257795101161494067e-01,8.053403137500909637e+00,5.811584064311253961e+00,7.034837176121948326e-06,4.329785035036510799e-01
8.110000000000006093e-02,1.264010180949309836e-01,8.018240877490745433e+00,5.786209893110957125e+00,7.106272874684496333e-06,4.329785035035050855e-01
8.210000000000006182e-02,1.270191594296937176e-01,7.983333799414980447e+00,5.761019869064129217e+00,7.177396675212790767e-06,4.329785035033582585e-01
8.310000000000006271e-02,1.276340061158929284e-01,7.948678313769684145e+00,5.736011401874035798e+00,7.248210841234365710e-06,4.329785035032105989e-01
8.410000000000006359e-02,1.282456278887387224e-01,7.914270917919390413e+00,5.711181963930906491e+00,7.318717604436958704e-06,4.329785035030621620e-01
8.510000000000006448e-02,1.288540923196717647e-01,7.880108193072686618e+00,5.686529088129425702e+00,7.388919165439054930e-06,4.329785035029129481e-01
8.610000000000006537e-02,1.294594649076625803e-01,7.846186801393931987e+00,5.662050365784458528e+00,7.458817694533605851e-06,4.329785035027629569e-01
8.710000000000006626e-02,1.300618091656675912e-01,7.812503483243648184e+00,5.637743444639633061e+00,7.528415332406126806e-06,4.329785035026121887e-01
8.810000000000006715e-02,1.306611867025502527e-01,7.779055054540615188e+00,5.613606026963747553e+00,7.597714190828314502e-06,4.329785035024606987e-01
8.910000000000006803e-02,1.312576573007529779e-01,7.745838404239134611e+00,5.589635867730282648e+00,7.666716353328271996e-06,4.329785035023084871e-01
9.010000000000006892e-02,1.318512789899840831e-01,7.712850491915320461e+00,5.565830772875600019e+00,7.735423875838347450e-06,4.329785035021555539e-01
9.110000000000006981e-02,1.324421081171656966e-01,7.680088345456709931e+00,5.542188597631686697e+00,7.803838787321570048e-06,4.329785035020018991e-01
9.210000000000007070e-02,1.330301994128700593e-01,7.647549058849759440e+00,5.518707244929553113e+00,7.871963090377589415e-06,4.329785035018475781e-01
9.310000000000007159e-02,1.336156060544561319e-01,7.615229790060218384e+00,5.495384663869636199e+00,7.939798761828987590e-06,4.329785035016925354e-01
9.410000000000007248e-02,1.341983797261032674e-01,7.583127759001586199e+00,5.472218848255782753e+00,8.007347753288792793e-06,4.329785035015368266e-01
9.510000000000007336e-02,1.347785706759251356e-01,7.551240245587210964e+00,5.449207835189579185e+00,8.074611991709970029e-06,4.329785035013805072e-01
9.610000000000007425e-02,1.353562277703345418e-01,7.519564587861816918e+00,5.426349703722006979e+00,8.141593379917638990e-06,4.329785035012235217e-01
9.710000000000007514e-02,1.359313985458179830e-01,7.488098180208520915e+00,5.403642573559567452e+00,8.208293797124708752e-06,4.329785035010659255e-01
9.810000000000007603e-02,1.365041292582683530e-01,7.456838471627592391e+00,5.381084603822184675e+00,8.274715099431615358e-06,4.329785035009077188e-01
9.910000000000007692e-02,1.370744649300141560e-01,7.425782964083472493e+00,5.358673991850362306e+00,8.340859120310789083e-06,4.329785035007489014e-01
1.001000000000000778e-01,1.376424493946744321e-01,7.394929210916739493e+00,5.336408972059207834e+00,8.406727671076462955e-06,4.329785035005894733e-01
1.011000000000000787e-01,1.382081253399601861e-01,7.364274815317894962e+00,5.314287814837072688e+00,8.472322541340386647e-06,4.329785035004294347e-01
1.021000000000000796e-01,1.387715343485354802e-01,7.333817428860045062e+00,5.292308825486686352e+00,8.537645499454013246e-06,4.329785035002688409e-01
1.031000000000000805e-01,1.393327169370437713e-01,7.303554750087682734e+00,5.270470343206779873e+00,8.602698292937660361e-06,4.329785035001076920e-01
1.041000000000000814e-01,1.398917125933985539e-01,7.273484523158962212e+00,5.248770740112309596e+00,8.667482648897160540e-06,4.329785034999459881e-01
1.051000000000000822e-01,1.404485598124311230e-01,7.243604536538980732e+00,5.227208420291487023e+00,8.732000274428465197e-06,4.329785034997837290e-01
1.061000000000000831e-01,1.410032961299826637e-01,7.213912621741716436e+00,5.205781818897926350e+00,8.796252857010659429e-06,4.329785034996209703e-01
1.071000000000000840e-01,1.415559581555218827e-01,7.184406652118432213e+00,5.184489401276312748e+00,8.860242064887814629e-06,4.329785034994576565e-01
1.081000000000000849e-01,1.421065816033653673e-01,7.155084541690401423e+00,5.163329662120068164e+00,8.923969547440095649e-06,4.329785034992938431e-01
1.091000000000000858e-01,1.426552013225722559e-01,7.125944244024018381e+00,5.142301124659592659e+00,8.987436935544515515e-06,4.329785034991295301e-01
1.101000000000000867e-01,1.432018513255812198e-01,7.096983751146380470e+00,5.121402339879715271e+00,9.050645841925710408e-06,4.329785034989647174e-01
1.111000000000000876e-01,1.437465648156531772e-01,7.068201092499568183e+00,5.100631885765070983e+00,9.113597861497094041e-06,4.329785034987994607e-01
1.121000000000000885e-01,1.442893742131797219e-01,7.039594333931930237e+00,5.079988366572180780e+00,9.176294571692738723e-06,4.329785034986337044e-01
1.131000000000000894e-01,1.448303111809138288e-01,7.011161576724777689e+00,5.059470412127083705e+00,9.238737532790310052e-06,4.329785034984675041e-01
1.141000000000000902e-01,1.453694066481756308e-01,6.982900956652950519e+00,5.039076677147413363e+00,9.300928288225361886e-06,4.329785034983008596e-01
1.151000000000000911e-01,1.459066908340836688e-01,6.954810643077824928e+00,5.018805840587883260e+00,9.362868364897306659e-06,4.329785034981337710e-01
1.161000000000000920e-01,1.464421932698586892e-01,6.926888838071382004e+00,4.998656605008188869e+00,9.424559273467333816e-06,4.329785034979662384e-01
1.171000000000000929e-01,1.469759428202445095e-01,6.899133775570043703e+00,4.978627695962387634e+00,9.486002508648562638e-06,4.329785034977983171e-01
1.181000000000000938e-01,1.475079677040880555e-01,6.871543720557014900e+00,4.958717861408854510e+00,9.547199549488685281e-06,4.329785034976299518e-01
1.191000000000000947e-01,1.480382955141183454e-01,6.844116968271983126e+00,4.938925871139974610e+00,9.608151859645364289e-06,4.329785034974611979e-01
1.201000000000000956e-01,1.485669532359618072e-01,6.816851843447033765e+00,4.919250516230755821e+00,9.668860887654609905e-06,4.329785034972920554e-01
1.211000000000000965e-01,1.490939672664296500e-01,6.789746699567714039e+00,4.899690608505593126e+00,9.729328067192387889e-06,4.329785034971225244e-01
1.221000000000000973e-01,1.496193634311105691e-01,6.762799918158246548e+00,4.880244980022451884e+00,9.789554817329669610e-06,4.329785034969526047e-01
1.231000000000000982e-01,1.501431670013006758e-01,6.736009908089902076e+00,4.860912482573773730e+00,9.849542542781141244e-06,4.329785034967823520e-01
1.241000000000000991e-01,1.506654027103008220e-01,6.709375104911639021e+00,4.841691987203439851e+00,9.909292634147780462e-06,4.329785034966117108e-01
1.251000000000001000e-01,1.511860947691094914e-01,6.682893970202101741e+00,4.822582383739155709e+00,9.968806468153492025e-06,4.329785034964407364e-01
1.261000000000001009e-01,1.517052668815386529e-01,6.656564990942151816e+00,4.803582580339652353e+00,1.002808540787600049e-05,4.329785034962694290e-01
1.271000000000001018e-01,1.522229422587776104e-01,6.630386678907154163e+00,4.784691503056135886e+00,1.008713080297216945e-05,4.329785034960977885e-01
1.281000000000001027e-01,1.527391436334296360e-01,6.604357570078209783e+00,4.765908095407421108e+00,1.014594398989794041e-05,4.329785034959258150e-01
1.291000000000001036e-01,1.532538932730440340e-01,6.578476224071663658e+00,4.747231317968240383e+00,1.020452629212304208e-05,4.329785034957535084e-01
1.301000000000001044e-01,1.537672129931656195e-01,6.552741223586139974e+00,4.728660147970214389e+00,1.026287902034063784e-05,4.329785034955808687e-01
1.311000000000001053e-01,1.542791241699222049e-01,6.527151173866489131e+00,4.710193578915013113e+00,1.032100347267207559e-05,4.329785034954079515e-01
1.321000000000001062e-01,1.547896477521699954e-01,6.501704702183972451e+00,4.691830620199246127e+00,1.037890093486687560e-05,4.329785034952347567e-01
1.331000000000001071e-01,1.552988042732155183e-01,6.476400457332114335e+00,4.673570296750648723e+00,1.043657268049811059e-05,4.329785034950612843e-01
1.341000000000001080e-01,1.558066138621316266e-01,6.451237109137608172e+00,4.655411648675142899e+00,1.049401997115331503e-05,4.329785034948874789e-01
1.351000000000001089e-01,1.563130962546849800e-01,6.426213347985759050e+00,4.637353730914377081e+00,1.055124405662105432e-05,4.329785034947134514e-01
1.361000000000001098e-01,1.568182708038906581e-01,6.401327884359901965e+00,4.619395612913358207e+00,1.060824617507328257e-05,4.329785034945391464e-01
1.371000000000001107e-01,1.573221564902094194e-01,6.376579448394309679e+00,4.601536378297814700e+00,1.066502755324361923e-05,4.329785034943645639e-01
1.381000000000001116e-01,1.578247719314021524e-01,6.351966789440089300e+00,4.583775124560938607e+00,1.072158940660165839e-05,4.329785034941897592e-01
1.391000000000001124e-01,1.583261353920553949e-01,6.327488675643629712e+00,4.566110962759172942e+00,1.077793293952342393e-05,4.329785034940146771e-01
1.401000000000001133e-01,1.588262647927911886e-01,6.303143893537112241e+00,4.548543017216718276e+00,1.083405934545809275e-05,4.329785034938393729e-01
1.411000000000001142e-01,1.593251777191737883e-01,6.278931247640703539e+00,4.531070425238459265e+00,1.088996980709107741e-05,4.329785034936638466e-01
1.421000000000001151e-01,1.598228914303253811e-01,6.254849560075995463e+00,4.513692336831011787e+00,1.094566549650358678e-05,4.329785034934880983e-01
1.431000000000001160e-01,1.603194228672620847e-01,6.230897670190304716e+00,4.496407914431605590e+00,1.100114757532875287e-05,4.329785034933121279e-01
1.441000000000001169e-01,1.608147886609613275e-01,6.207074434191463652e+00,4.479216332644539555e+00,1.105641719490442709e-05,4.329785034931359355e-01
1.451000000000001178e-01,1.613090051401710190e-01,6.183378724792736314e+00,4.462116777984939553e+00,1.111147549642274090e-05,4.329785034929595211e-01
1.461000000000001187e-01,1.618020883389703901e-01,6.159809430867515978e+00,4.445108448629579989e+00,1.116632361107651029e-05,4.329785034927829401e-01
1.471000000000001195e-01,1.622940540040920532e-01,6.136365457113472033e+00,4.428190554174522120e+00,1.122096266020257924e-05,4.329785034926061371e-01
1.481000000000001204e-01,1.627849176020144673e-01,6.113045723725834435e+00,4.411362315399342648e+00,1.127539375542218661e-05,4.329785034924291676e-01
1.491000000000001213e-01,1.632746943258333305e-01,6.089849166079497778e+00,4.394622964037733226e+00,1.132961799877843448e-05,4.329785034922520315e-01
1.501000000000001222e-01,1.637633991019203095e-01,6.066774734419662529e+00,4.377971742554257695e+00,1.138363648287093255e-05,4.329785034920747289e-01
1.511000000000001231e-01,1.642510465963770150e-01,6.043821393560727451e+00,4.361407903927061902e+00,1.143745029098770316e-05,4.329785034918972597e-01
1.521000000000001240e-01,1.647376512212917476e-01,6.020988122593163183e+00,4.344930711436344239e+00,1.149106049723441482e-05,4.329785034917196240e-01
1.531000000000001249e-01,1.652232271408064224e-01,5.998273914598103218e+00,4.328539438458398614e+00,1.154446816666101191e-05,4.329785034915418218e-01
1.541000000000001258e-01,1.657077882770004729e-01,5.975677776369408001e+00,4.312233368265045108e+00,1.159767435538581862e-05,4.329785034913638531e-01
1.551000000000001267e-01,1.661913483155985083e-01,5.953198728142957030e+00,4.296011793828279579e+00,1.165068011071717110e-05,4.329785034911857733e-01
1.561000000000001275e-01,1.666739207115079113e-01,5.930835803332940692e+00,4.279874017629973437e+00,1.170348647127265440e-05,4.329785034910075270e-01
1.571000000000001284e-01,1.671555186941927340e-01,5.908588048274925342e+00,4.263819351476460184e+00,1.175609446709599289e-05,4.329785034908291697e-01
1.581000000000001293e-01,1.676361552728894699e-01,5.886454521975476695e+00,4.247847116317859495e+00,1.180850511977167088e-05,4.329785034906507013e-01
1.591000000000001302e-01,1.681158432416705872e-01,5.864434295868148794e+00,4.231956642071986074e+00,1.186071944253732701e-05,4.329785034904720664e-01
1.601000000000001311e-01,1.685945951843608459e-01,5.842526453575615619e+00,4.216147267452701186e+00,1.191273844039398212e-05,4.329785034902933205e-01
1.611000000000001320e-01,1.690724234793118952e-01,5.820730090677772139e+00,4.200418339802566514e+00,1.196456311021416126e-05,4.329785034901144636e-01
1.621000000000001329e-01,1.695493403040398139e-01,5.799044314485620077e+00,4.184769214929671577e+00,1.201619444084795578e-05,4.329785034899354956e-01
1.631000000000001338e-01,1.700253576397305622e-01,5.777468243820758964e+00,4.169199256948505905e+00,1.206763341322708473e-05,4.329785034897564722e-01
1.641000000000001346e-01,1.705004872756176182e-01,5.756001008800289753e+00,4.153707838124745422e+00,1.211888100046699280e-05,4.329785034895773377e-01
1.651000000000001355e-01,1.709747408132364921e-01,5.734641750627019974e+00,4.138294338723848220e+00,1.216993816796704757e-05,4.329785034893980922e-01
1.661000000000001364e-01,1.714481296705599456e-01,5.713389621384735939e+00,4.122958146863329176e+00,1.222080587350886984e-05,4.329785034892187912e-01
1.671000000000001373e-01,1.719206650860182484e-01,5.692243783838471849e+00,4.107698658368613920e+00,1.227148506735285306e-05,4.329785034890393791e-01
1.681000000000001382e-01,1.723923581224082180e-01,5.671203411239548409e+00,4.092515276632362031e+00,1.232197669233290563e-05,4.329785034888599116e-01
1.691000000000001391e-01,1.728632196706945956e-01,5.650267687135309025e+00,4.077407412477155546e+00,1.237228168394946872e-05,4.329785034886803885e-01
1.701000000000001400e-01,1.733332604537076160e-01,5.629435805183356401e+00,4.062374484021455068e+00,1.242240097046084329e-05,4.329785034885008099e-01
1.711000000000001409e-01,1.738024910297400472e-01,5.608706968970203377e+00,4.047415916548726678e+00,1.247233547297287571e-05,4.329785034883211203e-01
1.721000000000001418e-01,1.742709217960469181e-01,5.588080391834173710e+00,4.032531142379645495e+00,1.252208610552702202e-05,4.329785034881413752e-01
1.731000000000001426e-01,1.747385629922512118e-01,5.567555296692463962e+00,4.017719600747295061e+00,1.257165377518685376e-05,4.329785034879616301e-01
1.741000000000001435e-01,1.752054247036586576e-01,5.547130915872208412e+00,4.002980737675262191e+00,1.262103938212302209e-05,4.329785034877818295e-01
1.751000000000001444e-01,1.756715168644842617e-01,5.526806490945468830e+00,3.988314005858556666e+00,1.267024381969673126e-05,4.329785034876019734e-01
1.761000000000001453e-01,1.761368492609937941e-01,5.506581272568010554e+00,3.973718864547269192e+00,1.271926797454173814e-05,4.329785034874220617e-01
1.771000000000001462e-01,1.766014315345625640e-01,5.486454520321768946e+00,3.959194779432891220e+00,1.276811272664493045e-05,4.329785034872421501e-01
1.781000000000001471e-01,1.770652731846543426e-01,5.466425502560906757e+00,3.944741222537222036e+00,1.281677894942550067e-05,4.329785034870621829e-01
1.791000000000001480e-01,1.775283835717229863e-01,5.446493496261343381e+00,3.930357672103788946e+00,1.286526750981276122e-05,4.329785034868822158e-01
1.801000000000001489e-01,1.779907719200388705e-01,5.426657786873684941e+00,3.916043612491712622e+00,1.291357926832261800e-05,4.329785034867021931e-01
1.811000000000001497e-01,1.784524473204428530e-01,5.406917668179436198e+00,3.901798534071947433e+00,1.296171507913274794e-05,4.329785034865221705e-01
1.821000000000001506e-01,1.789134187330298498e-01,5.387272442150420559e+00,3.887621933125834595e+00,1.300967579015649250e-05,4.329785034863421478e-01
1.831000000000001515e-01,1.793736949897640487e-01,5.367721418811308709e+00,3.873513311745898857e+00,1.305746224311550932e-05,4.329785034861621251e-01
1.841000000000001524e-01,1.798332847970281756e-01,5.348263916105185700e+00,3.859472177738835441e+00,1.310507527361120085e-05,4.329785034859821025e-01
1.851000000000001533e-01,1.802921967381085899e-01,5.328899259762049923e+00,3.845498044530618387e+00,1.315251571119495542e-05,4.329785034858020798e-01
1.861000000000001542e-01,1.807504392756180966e-01,5.309626783170195985e+00,3.831590431073681913e+00,1.319978437943721596e-05,4.329785034856220571e-01
1.871000000000001551e-01,1.812080207538586951e-01,5.290445827250373156e+00,3.817748861756113055e+00,1.324688209599541715e-05,4.329785034854420345e-01
1.881000000000001560e-01,1.816649494011256805e-01,5.271355740332662521e+00,3.803972866312802736e+00,1.329380967268079260e-05,4.329785034852620118e-01
1.891000000000001569e-01,1.821212333319550680e-01,5.252355878036004455e+00,3.790261979738505982e+00,1.334056791552410120e-05,4.329785034850820447e-01
1.901000000000001577e-01,1.825768805493159785e-01,5.233445603150292058e+00,3.776615742202757531e+00,1.338715762484028118e-05,4.329785034849020775e-01
1.911000000000001586e-01,1.830318989467496216e-01,5.214624285520969238e+00,3.763033698966595786e+00,1.343357959529205887e-05,4.329785034847221104e-01
1.921000000000001595e-01,1.834862963104563482e-01,5.195891301936065965e+00,3.749515400301045798e+00,1.347983461595253088e-05,4.329785034845421987e-01
1.931000000000001604e-01,1.839400803213325220e-01,5.177246036015622721e+00,3.736060401407319098e+00,1.352592347036674851e-05,4.329785034843622871e-01
